paperid,year
53e997e4b7602d9701fdd06c,1996
53e997e4b7602d9701fdd382,1999
53e997e4b7602d9701fdd383,2000
53e997e4b7602d9701fdd395,2005
53e997e4b7602d9701fdd396,2006
53e997e4b7602d9701fdd39f,2008
53e997e4b7602d9701fdd3a0,1999
53e997e4b7602d9701fdd08d,2007
53e997e4b7602d9701fdd08e,2007
53e997e4b7602d9701fdce03,2006
53e997e4b7602d9701fdce09,2013
53e997e4b7602d9701fdce0b,2002
53e997e4b7602d9701fdce0d,2009
53e997e4b7602d9701fdce0e,2010
53e997e4b7602d9701fdce0f,1990
53e997e4b7602d9701fdce10,2010
53e997e4b7602d9701fdce11,2006
53e997e4b7602d9701fdce12,2004
53e997e4b7602d9701fdce13,2010
53e997e4b7602d9701fdd3c2,1996
53e997e4b7602d9701fdce19,2001
53e997e4b7602d9701fdce1b,1997
53e997e4b7602d9701fdce1c,1994
53e997e4b7602d9701fdce1d,2006
53e997e4b7602d9701fdce1e,1987
53e997e4b7602d9701fdce20,2009
53e997e4b7602d9701fdd0b6,1997
53e997e4b7602d9701fdd0b7,1987
53e997e4b7602d9701fdd0b8,2003
53e997e4b7602d9701fdd0bb,2013
53e997e4b7602d9701fdd0bc,2013
53e997e4b7602d9701fdd3e1,2013
53e997e4b7602d9701fdd3e2,2014
53e997e4b7602d9701fdd3e3,2017
53e997e4b7602d9701fdd3f8,2012
53e997e4b7602d9701fdd3fe,2004
53e997e4b7602d9701fdd0ea,2004
53e997e4b7602d9701fdd0eb,1994
53e997e4b7602d9701fdd0ed,1997
53e997e4b7602d9701fdd0ee,2009
53e997e4b7602d9701fdd0ef,2002
53e997e4b7602d9701fdd419,2012
53e997e4b7602d9701fdd0f9,1994
53e997e4b7602d9701fdd106,2003
53e997e4b7602d9701fdd42b,2013
53e997e4b7602d9701fdd107,2002
53e997e4b7602d9701fdd108,2000
53e997e4b7602d9701fdd109,2007
53e997e4b7602d9701fdd140,2009
53e997e4b7602d9701fdd142,2011
53e997e4b7602d9701fdd146,1996
53e997e4b7602d9701fdd44d,2011
53e997e4b7602d9701fdd151,2004
53e997e4b7602d9701fdd452,2011
53e997e4b7602d9701fdd456,2003
53e997e4b7602d9701fdd161,2014
53e997e4b7602d9701fdd489,1994
53e997e4b7602d9701fdd48a,2006
53e997e4b7602d9701fdd188,2013
53e997e4b7602d9701fdd496,2002
53e997e4b7602d9701fdd498,1997
53e997e4b7602d9701fdd4b2,2003
53e997e4b7602d9701fdd219,1994
53e997e4b7602d9701fdd21a,2017
53e997e4b7602d9701fdd21b,2006
53e997e4b7602d9701fdd4e5,2005
53e997e4b7602d9701fdd4e6,2005
53e997e4b7602d9701fdd4e7,2011
53e997e4b7602d9701fdd4e8,2006
53e997e4b7602d9701fdd4ea,1992
53e997e4b7602d9701fdd4ec,2011
53e997e4b7602d9701fdd4ed,2001
53e997e4b7602d9701fdd513,2013
53e997e4b7602d9701fdd514,1983
53e997e4b7602d9701fdd515,2007
53e997e4b7602d9701fdd29d,1999
53e997e4b7602d9701fdd644,1988
53e997e4b7602d9701fdd647,1976
53e997e4b7602d9701fdd649,2017
53e997e4b7602d9701fdd377,2002
53e997e4b7602d9701fdd662,1999
53e997e4b7602d9701fdd663,2010
53e997e4b7602d9701fdd664,2011
53e997e4b7602d9701fdd5d3,1993
53e997e4b7602d9701fdd5e4,1993
53e997e4b7602d9701fdd5e5,1991
53e997e4b7602d9701fdd6dd,2002
53e997e4b7602d9701fdd6e7,2009
53e997e4b7602d9701fdd6f2,2007
53e997e4b7602d9701fdda52,2003
53e997e4b7602d9701fdda55,2011
53e997e4b7602d9701fdda56,2014
53e997e4b7602d9701fdda76,1998
53e997e4b7602d9701fdda82,1997
53e997e4b7602d9701fdda83,2009
53e997e4b7602d9701fdda9f,2008
53e997e4b7602d9701fddaa4,2010
53e997e4b7602d9701fdd77d,1991
53e997e4b7602d9701fdd79c,2010
53e997e4b7602d9701fddae2,1997
53e997e4b7602d9701fdd7d5,2002
53e997e4b7602d9701fdd7d6,2009
53e997e4b7602d9701fdd7d9,2013
53e997e4b7602d9701fdd7ec,1999
53e997e4b7602d9701fdd7ed,2006
53e997e4b7602d9701fdd807,1967
53e997e4b7602d9701fddb4d,2001
53e997e4b7602d9701fdde2e,1990
53e997e4b7602d9701fdde2f,2010
53e997e4b7602d9701fdd844,2013
53e997e4b7602d9701fdd847,2010
53e997e4b7602d9701fdd84a,2012
53e997e4b7602d9701fdde44,2007
53e997e4b7602d9701fdde45,2013
53e997e4b7602d9701fdde47,2005
53e997e4b7602d9701fdde57,1998
53e997e4b7602d9701fddb9a,1984
53e997e4b7602d9701fdde73,2005
53e997e4b7602d9701fdde74,2006
53e997e4b7602d9701fdde76,2013
53e997e4b7602d9701fdde82,1999
53e997e4b7602d9701fddbbd,1979
53e997e4b7602d9701fddbc4,2008
53e997e4b7602d9701fdd8bf,2006
53e997e4b7602d9701fddecc,2005
53e997e4b7602d9701fdded0,2009
53e997e4b7602d9701fddc29,1996
53e997e4b7602d9701fddf06,1964
53e997e4b7602d9701fddc3e,1993
53e997e4b7602d9701fddc3f,1995
53e997e4b7602d9701fddc40,2000
53e997e4b7602d9701fddf34,1987
53e997e4b7602d9701fddf37,1975
53e997e4b7602d9701fddf39,2011
53e997e4b7602d9701fddf3a,2010
53e997e4b7602d9701fddc4d,1988
53e997e4b7602d9701fddc53,2006
53e997e4b7602d9701fdd981,2011
53e997e4b7602d9701fddf75,2007
53e997e4b7602d9701fddf76,2012
53e997e4b7602d9701fddf7f,1986
53e997e4b7602d9701fddf80,1989
53e997e4b7602d9701fddf81,1993
53e997e4b7602d9701fddc81,2005
53e997e4b7602d9701fddc82,2005
53e997e4b7602d9701fddf83,1996
53e997e4b7602d9701fddf86,2002
53e997e4b7602d9701fddf88,2007
53e997e4b7602d9701fddf89,2007
53e997e4b7602d9701fddc87,1967
53e997e4b7602d9701fddf8b,2010
53e997e4b7602d9701fddf8c,1996
53e997e4b7602d9701fddf8e,2011
53e997e4b7602d9701fdd9a6,1989
53e997e4b7602d9701fdd9a7,1994
53e997e4b7602d9701fdd9ab,1996
53e997e4b7602d9701fddfa0,2016
53e997e4b7602d9701fddfa1,2011
53e997e4b7602d9701fdd9c7,2003
53e997e4b7602d9701fddfef,2015
53e997e4b7602d9701fddcc5,2008
53e997e4b7602d9701fdda07,1995
53e997e4b7602d9701fdda08,2000
53e997e4b7602d9701fdda09,2000
53e997e4b7602d9701fdda0d,1997
53e997e4b7602d9701fdda15,2004
53e997e4b7602d9701fdda1c,2004
53e997e4b7602d9701fdda1d,1998
53e997e4b7602d9701fdda1f,1997
53e997e4b7602d9701fdda22,2010
53e997e4b7602d9701fdda23,2011
53e997e4b7602d9701fde017,1996
53e997e4b7602d9701fde018,1996
53e997e4b7602d9701fddcdc,2007
53e997e4b7602d9701fde019,2002
53e997e4b7602d9701fde01b,2002
53e997e4b7602d9701fde01d,1994
53e997e4b7602d9701fddcde,2005
53e997e4b7602d9701fddcdf,2011
53e997e4b7602d9701fddce2,2011
53e997e4b7602d9701fde230,2003
53e997e4b7602d9701fde231,1996
53e997e4b7602d9701fde232,1999
53e997e4b7602d9701fde233,1998
53e997e4b7602d9701fddcea,2009
53e997e4b7602d9701fddceb,2011
53e997e4b7602d9701fddcec,2009
53e997e4b7602d9701fde054,2006
53e997e4b7602d9701fde055,2005
53e997e4b7602d9701fde05c,2013
53e997e4b7602d9701fde074,2007
53e997e4b7602d9701fde079,2002
53e997e4b7602d9701fde081,2009
53e997e4b7602d9701fde082,2007
53e997e4b7602d9701fde269,2014
53e997e4b7602d9701fde09c,2010
53e997e4b7602d9701fde09f,2009
53e997e4b7602d9701fde0a0,2002
53e997e4b7602d9701fde0a2,2011
53e997e4b7602d9701fde0a3,2011
53e997e4b7602d9701fde0a4,2013
53e997e4b7602d9701fde0a5,1997
53e997e4b7602d9701fddd21,2009
53e997e4b7602d9701fde0a7,2011
53e997e4b7602d9701fde0ad,2014
53e997e4b7602d9701fde0b7,2005
53e997e4b7602d9701fde0b8,2013
53e997e4b7602d9701fde0b9,2009
53e997e4b7602d9701fddd36,1979
53e997e4b7602d9701fde288,2004
53e997e4b7602d9701fddd37,2013
53e997e4b7602d9701fde293,2010
53e997e4b7602d9701fde29b,1990
53e997e4b7602d9701fde29c,2006
53e997e4b7602d9701fddd4b,2005
53e997e4b7602d9701fde107,2006
53e997e4b7602d9701fde132,1998
53e997e4b7602d9701fde138,2005
53e997e4b7602d9701fde139,2003
53e997e4b7602d9701fde13b,2005
53e997e4b7602d9701fde13c,2007
53e997e4b7602d9701fde13d,2002
53e997e4b7602d9701fde140,2012
53e997e4b7602d9701fde14e,2008
53e997e4b7602d9701fddd80,1989
53e997e4b7602d9701fddd81,1996
53e997e4b7602d9701fde2d8,1979
53e997e4b7602d9701fde2db,1995
53e997e4b7602d9701fde17c,2010
53e997e4b7602d9701fde18e,2007
53e997e4b7602d9701fde190,2006
53e997e4b7602d9701fde2fa,1998
53e997e4b7602d9701fde2fb,2001
53e997e4b7602d9701fde2fc,2006
53e997e4b7602d9701fde2fd,2008
53e997e4b7602d9701fde2fe,2003
53e997e4b7602d9701fde2ff,2004
53e997e4b7602d9701fde300,1996
53e997e4b7602d9701fde1c2,2005
53e997e4b7602d9701fde1c3,2009
53e997e4b7602d9701fde1c4,2011
53e997e4b7602d9701fde1c5,2010
53e997e4b7602d9701fde30d,1994
53e997e4b7602d9701fde30e,2012
53e997e4b7602d9701fde30f,2006
53e997e4b7602d9701fde310,2008
53e997e4b7602d9701fde311,2004
53e997e4b7602d9701fde1cf,2011
53e997e4b7602d9701fde1f8,2010
53e997e4b7602d9701fdddfa,2002
53e997e4b7602d9701fdddfb,2010
53e997e4b7602d9701fdde0e,1980
53e997e4b7602d9701fdde10,2001
53e997e4b7602d9701fde3ab,2013
53e997e4b7602d9701fde3c5,2004
53e997e4b7602d9701fde3c6,2007
53e997e4b7602d9701fde443,2007
53e997e4b7602d9701fde456,1992
53e997e4b7602d9701fde474,2008
53e997e4b7602d9701fde63e,2006
53e997e4b7602d9701fde643,2010
53e997e4b7602d9701fde664,2013
53e997e4b7602d9701fde514,1986
53e997e4b7602d9701fde51c,1988
53e997e4b7602d9701fde521,2012
53e997e4b7602d9701fde541,1993
53e997e4b7602d9701fde542,2008
53e997e4b7602d9701fde543,2012
53e997e4b7602d9701fde544,1995
53e997e4b7602d9701fde547,1999
53e997e4b7602d9701fde554,2008
53e997e4b7602d9701fde5ab,2009
53e997e4b7602d9701fde5b4,2000
53e997e4b7602d9701fde5b5,2008
53e997e4b7602d9701fde5b7,2014
53e997e4b7602d9701fde5b8,2012
53e997e4b7602d9701fde5c2,2011
53e997e4b7602d9701fde5d9,2008
53e997e4b7602d9701fde5da,2000
53e997e4b7602d9701fde5db,1994
53e997e4b7602d9701fdea3e,2001
53e997e4b7602d9701fdea3f,2007
53e997e4b7602d9701fdea40,2008
53e997e4b7602d9701fdea41,2009
53e997e4b7602d9701fdea43,1988
53e997e4b7602d9701fdea44,1999
53e997e4b7602d9701fdea52,2011
53e997e4b7602d9701fdea61,1988
53e997e4b7602d9701fdea9e,2002
53e997e4b7602d9701fdec3d,2009
53e997e4b7602d9701fde78f,1989
53e997e4b7602d9701fde790,2004
53e997e4b7602d9701fdeaac,1992
53e997e4b7602d9701fdeaad,2000
53e997e4b7602d9701fdec4e,1998
53e997e4b7602d9701fde796,2004
53e997e4b7602d9701fdec6b,2009
53e997e4b7602d9701fdec96,1997
53e997e4b7602d9701fdeaf3,1999
53e997e4b7602d9701fde7da,2009
53e997e4b7602d9701fdeb2e,2005
53e997e4b7602d9701fdeb3c,2009
53e997e4b7602d9701fde80d,2002
53e997e4b7602d9701fde80e,2005
53e997e4b7602d9701fde80f,2008
53e997e4b7602d9701fded22,1996
53e997e4b7602d9701fded23,2002
53e997e4b7602d9701fded24,1997
53e997e4b7602d9701fdeb84,1990
53e997e4b7602d9701fdeb87,2006
53e997e4b7602d9701fdeb91,2007
53e997e4b7602d9701fdeb92,1994
53e997e4b7602d9701fdeb93,2008
53e997e4b7602d9701fdedb4,2010
53e997e4b7602d9701fde854,2001
53e997e4b7602d9701fde855,2002
53e997e4b7602d9701fdebe8,1993
53e997e4b7602d9701fde856,2008
53e997e4b7602d9701fdebea,2010
53e997e4b7602d9701fdee12,1991
53e997e4b7602d9701fdf1cc,1988
53e997e4b7602d9701fdf1cd,1990
53e997e4b7602d9701fdf1ce,2000
53e997e4b7602d9701fdf1d1,1978
53e997e4b7602d9701fdee17,1998
53e997e4b7602d9701fdf1d2,2000
53e997e4b7602d9701fdee18,2004
53e997e4b7602d9701fdee19,2004
53e997e4b7602d9701fdf1d4,1987
53e997e4b7602d9701fdee1d,2010
53e997e4b7602d9701fdee1e,2005
53e997e4b7602d9701fded7d,2010
53e997e4b7602d9701fde89d,2000
53e997e4b7602d9701fdee1f,2004
53e997e4b7602d9701fded7e,2007
53e997e4b7602d9701fde89e,2003
53e997e4b7602d9701fde89f,2006
53e997e4b7602d9701fde8a1,2013
53e997e4b7602d9701fdee25,2011
53e997e4b7602d9701fdee2e,2004
53e997e4b7602d9701fde8b0,2006
53e997e4b7602d9701fde8b1,2012
53e997e4b7602d9701fdf1f0,2000
53e997e4b7602d9701fde8e0,2009
53e997e4b7602d9701fde8e2,2004
53e997e4b7602d9701fdef29,2013
53e997e4b7602d9701fdef2a,2002
53e997e4b7602d9701fdef2b,2001
53e997e4b7602d9701fdef2c,1982
53e997e4b7602d9701fdeec0,1995
53e997e4b7602d9701fde93b,1993
53e997e4b7602d9701fde93c,1975
53e997e4b7602d9701fdf254,2007
53e997e4b7602d9701fdf256,2013
53e997e4b7602d9701fdf257,2009
53e997e4b7602d9701fdeecf,2002
53e997e4b7602d9701fdf259,1988
53e997e4b7602d9701fdefa7,2011
53e997e4b7602d9701fde95d,1994
53e997e4b7602d9701fde95e,2009
53e997e4b7602d9701fde95f,2013
53e997e4b7602d9701fde966,2011
53e997e4b7602d9701fdf27c,2007
53e997e4b7602d9701fdefa3,1989
53e997e4b7602d9701fdefa5,2011
53e997e4b7602d9701fdefa8,2001
53e997e4b7602d9701fdefb1,2000
53e997e4b7602d9701fde9ae,1996
53e997e4b7602d9701fde9af,2000
53e997e4b7602d9701fde9b0,2008
53e997e4b7602d9701fdf041,2003
53e997e4b7602d9701fdf043,2012
53e997e4b7602d9701fdf044,2007
53e997e4b7602d9701fde9ba,2009
53e997e4b7602d9701fdf052,1986
53e997e4b7602d9701fdf0b8,2001
53e997e4b7602d9701fdf0b9,2016
53e997e4b7602d9701fdf335,1994
53e997e4b7602d9701fdf336,2006
53e997e4b7602d9701fdf0bb,2007
53e997e4b7602d9701fdf337,2010
53e997e4b7602d9701fdf0bd,2013
53e997e4b7602d9701fdf339,2001
53e997e4b7602d9701fdf33a,2013
53e997e4b7602d9701fdf33b,2013
53e997e4b7602d9701fdf0ce,1984
53e997e4b7602d9701fdf0da,2005
53e997e4b7602d9701fdf0ea,2013
53e997e4b7602d9701fdf0eb,2008
53e997e4b7602d9701fdf0ec,1989
53e997e4b7602d9701fdf0ed,2011
53e997e8b7602d9701fdf36b,1999
53e997e8b7602d9701fdf377,2002
53e997e8b7602d9701fdf378,2005
53e997e8b7602d9701fdf382,2002
53e997e8b7602d9701fdf4b5,2006
53e997e8b7602d9701fdf4ce,1980
53e997e8b7602d9701fdf4d2,2007
53e997e8b7602d9701fdf4d3,2002
53e997e8b7602d9701fdf4d4,1997
53e997e8b7602d9701fdf628,1989
53e997e8b7602d9701fdf629,2000
53e997e8b7602d9701fdf62e,2008
53e997e8b7602d9701fdf62f,2009
53e997e8b7602d9701fdf631,2013
53e997e8b7602d9701fdf523,2005
53e997e8b7602d9701fdf665,2012
53e997e8b7602d9701fdf666,2007
53e997e8b7602d9701fdf667,1999
53e997e8b7602d9701fdf672,2007
53e997e8b7602d9701fdf586,2001
53e997e8b7602d9701fdf587,2003
53e997e8b7602d9701fdf588,2007
53e997e8b7602d9701fdf58c,2014
53e997e8b7602d9701fdf592,2003
53e997e8b7602d9701fdf5a8,2009
53e997e8b7602d9701fdf700,2000
53e997e8b7602d9701fdf9b6,1987
53e997e8b7602d9701fdf9b7,2003
53e997e8b7602d9701fdf778,1997
53e997e8b7602d9701fdf77a,2011
53e997e8b7602d9701fdf77b,2007
53e997e8b7602d9701fdf77d,2013
53e997e8b7602d9701fdf77e,2007
53e997e8b7602d9701fdf784,1973
53e997e8b7602d9701fdf9e2,1994
53e997e8b7602d9701fdf9e5,2008
53e997e8b7602d9701fdf9e6,2008
53e997e8b7602d9701fdf78e,2004
53e997e8b7602d9701fdf78f,2009
53e997e8b7602d9701fdf9e8,2010
53e997e8b7602d9701fdf9e9,2013
53e997e8b7602d9701fdf9eb,2008
53e997e8b7602d9701fdf9ec,2005
53e997e8b7602d9701fdf9f6,2010
53e997e8b7602d9701fdf81d,2000
53e997e8b7602d9701fdf81e,1998
53e997e8b7602d9701fdf81f,2000
53e997e8b7602d9701fdf823,2005
53e997e8b7602d9701fdf824,2011
53e997e8b7602d9701fdf825,1983
53e997e8b7602d9701fdf826,1993
53e997e8b7602d9701fdfdcd,2011
53e997e8b7602d9701fdfa50,2003
53e997e8b7602d9701fdfa51,1993
53e997e8b7602d9701fdfded,2009
53e997e8b7602d9701fdfdf5,1980
53e997e8b7602d9701fdfdf9,2013
53e997e8b7602d9701fdfdfa,2012
53e997e8b7602d9701fdf852,1977
53e997e8b7602d9701fdf853,2007
53e997e8b7602d9701fdf854,2013
53e997e8b7602d9701fdf855,2009
53e997e8b7602d9701fdfa6e,2014
53e997e8b7602d9701fdfe04,1987
53e997e8b7602d9701fdfe0e,2014
53e997e8b7602d9701fdfe0f,2012
53e997e8b7602d9701fdf871,1969
53e997e8b7602d9701fdfab2,1966
53e997e8b7602d9701fdfab6,2009
53e997e8b7602d9701fdfaba,2013
53e997e8b7602d9701fdfe8d,1993
53e997e8b7602d9701fdfe94,2003
53e997e8b7602d9701fdfe95,1994
53e997e8b7602d9701fdfe96,2009
53e997e8b7602d9701fdf91f,1993
53e997e8b7602d9701fdf920,1998
53e997e8b7602d9701fdf921,2004
53e997e8b7602d9701fdfed1,1999
53e997e8b7602d9701fdf92f,2009
53e997e8b7602d9701fdfee6,1997
53e997e8b7602d9701fdfee7,2003
53e997e8b7602d9701fdfee8,2005
53e997e8b7602d9701fdfeec,2013
53e997e8b7602d9701fdfef8,1995
53e997e8b7602d9701fdff34,2007
53e997e8b7602d9701fdff35,1989
53e997e8b7602d9701fdff58,2000
53e997e8b7602d9701fdff59,2013
53e997e8b7602d9701fdff5b,1997
53e997e8b7602d9701fdfb3a,1996
53e997e8b7602d9701fdff7f,1993
53e997e8b7602d9701fdff81,2004
53e997e8b7602d9701fdff8b,2000
53e997e8b7602d9701fdff8c,2012
53e997e8b7602d9701fdff8d,2011
53e997e8b7602d9701fdff96,2012
53e997e8b7602d9701fdffbe,2001
53e997e8b7602d9701fdffbf,2006
53e997e8b7602d9701fdffc0,2009
53e997e8b7602d9701fdffc1,2011
53e997e8b7602d9701fdffc9,1989
53e997e8b7602d9701fdfb88,2005
53e997e8b7602d9701fdfb8d,2011
53e997e8b7602d9701fdfb8f,2014
53e997e8b7602d9701fdfb90,2013
53e997e8b7602d9701fdfb9e,2007
53e997e8b7602d9701fe001d,2009
53e997e8b7602d9701fe0020,2013
53e997e8b7602d9701fe0025,1995
53e997e8b7602d9701fe0043,1997
53e997e8b7602d9701fe0048,2002
53e997e8b7602d9701fe0049,1977
53e997e8b7602d9701fe004a,2005
53e997e8b7602d9701fdfbe6,2004
53e997e8b7602d9701fe004c,2012
53e997e8b7602d9701fe004d,1995
53e997e8b7602d9701fdfbeb,1989
53e997e8b7602d9701fdfbf3,1978
53e997e8b7602d9701fe0054,1995
53e997e8b7602d9701fe0064,2006
53e997e8b7602d9701fe0065,2006
53e997e8b7602d9701fe0066,2011
53e997e8b7602d9701fe0067,2012
53e997e8b7602d9701fdfc2b,1995
53e997e8b7602d9701fdfc2c,2008
53e997e8b7602d9701fdfc2d,2013
53e997e8b7602d9701fdfc2e,2003
53e997e8b7602d9701fdfc30,2002
53e997e8b7602d9701fdfc65,2004
53e997e8b7602d9701fdfc68,2012
53e997e8b7602d9701fdfc69,2013
53e997e8b7602d9701fdfc73,2007
53e997e8b7602d9701fdfc74,1991
53e997e8b7602d9701fe00ac,2002
53e997e8b7602d9701fe00ce,1993
53e997e8b7602d9701fe00cf,2005
53e997e8b7602d9701fe00d0,1967
53e997e8b7602d9701fe00d1,2006
53e997e8b7602d9701fe00d2,2012
53e997e8b7602d9701fdfcb0,1999
53e997e8b7602d9701fdfcb1,1999
53e997e8b7602d9701fe00d3,2015
53e997e8b7602d9701fdfcb2,2009
53e997e8b7602d9701fe00d7,2002
53e997e8b7602d9701fdfcb6,2012
53e997e8b7602d9701fdfcb7,1999
53e997e8b7602d9701fdfcb8,2008
53e997e8b7602d9701fe00e3,1997
53e997e8b7602d9701fdfd08,2000
53e997e8b7602d9701fe0131,2008
53e997e8b7602d9701fdfd4b,1977
53e997e8b7602d9701fdfd4c,2013
53e997e8b7602d9701fdfd4d,1996
53e997e8b7602d9701fdfd54,2017
53e997e8b7602d9701fe01ec,1961
53e997e8b7602d9701fe01ee,2012
53e997e8b7602d9701fe0202,1993
53e997e8b7602d9701fe0203,2013
53e997e8b7602d9701fe0204,2000
53e997e8b7602d9701fe0151,1992
53e997e8b7602d9701fdfd79,2005
53e997e8b7602d9701fe0156,1999
53e997e8b7602d9701fe0157,2013
53e997e8b7602d9701fe0159,2013
53e997e8b7602d9701fe015a,2012
53e997e8b7602d9701fe015c,2008
53e997e8b7602d9701fdfd8f,2001
53e997e8b7602d9701fe016e,2000
53e997e8b7602d9701fe0244,1994
53e997e8b7602d9701fe0245,1998
53e997e8b7602d9701fe0246,2007
53e997e8b7602d9701fe0247,2006
53e997e8b7602d9701fe0249,2016
53e997e8b7602d9701fe0171,2005
53e997e8b7602d9701fe0172,2010
53e997e8b7602d9701fe024b,1980
53e997e8b7602d9701fe0173,2012
53e997e8b7602d9701fe024d,2013
53e997e8b7602d9701fe0175,2000
53e997e8b7602d9701fe024e,2010
53e997e8b7602d9701fe0176,2011
53e997e8b7602d9701fe0177,2010
53e997e8b7602d9701fe017a,2003
53e997e8b7602d9701fe0256,2010
53e997e8b7602d9701fe017c,1999
53e997e8b7602d9701fe054f,2008
53e997e8b7602d9701fe0550,2012
53e997e8b7602d9701fe0551,1995
53e997e8b7602d9701fe0299,2010
53e997e8b7602d9701fe05af,1998
53e997e8b7602d9701fe029c,1994
53e997e8b7602d9701fe05b3,2011
53e997e8b7602d9701fe02a5,2006
53e997e8b7602d9701fe05d6,1994
53e997e8b7602d9701fe02ca,2000
53e997e8b7602d9701fe05d7,2013
53e997e8b7602d9701fe05d8,1988
53e997e8b7602d9701fe02cd,2008
53e997e8b7602d9701fe02cf,2009
53e997e8b7602d9701fe05e1,2005
53e997e8b7602d9701fe02dc,2000
53e997e8b7602d9701fe02dd,1994
53e997e8b7602d9701fe030e,2014
53e997e8b7602d9701fe0337,2011
53e997e8b7602d9701fe0338,2010
53e997e8b7602d9701fe0339,2012
53e997e8b7602d9701fe033b,1999
53e997e8b7602d9701fe0651,2007
53e997e8b7602d9701fe0652,2008
53e997e8b7602d9701fe065d,2013
53e997e8b7602d9701fe065e,2008
53e997e8b7602d9701fe0683,1994
53e997e8b7602d9701fe037f,2008
53e997e8b7602d9701fe0380,2013
53e997e8b7602d9701fe0381,2013
53e997e8b7602d9701fe0382,2006
53e997e8b7602d9701fe0384,1998
53e997e8b7602d9701fe06b7,1999
53e997e8b7602d9701fe06b9,2011
53e997e8b7602d9701fe06ba,2006
53e997e8b7602d9701fe03af,2007
53e997e8b7602d9701fe03b0,1997
53e997e8b7602d9701fe06d8,1987
53e997e8b7602d9701fe06d9,2011
53e997e8b7602d9701fe06fb,1996
53e997e8b7602d9701fe06fc,1984
53e997e8b7602d9701fe06fd,1982
53e997e8b7602d9701fe06fe,2011
53e997e8b7602d9701fe070b,2009
53e997e8b7602d9701fe03f0,2010
53e997e8b7602d9701fe040c,1975
53e997e8b7602d9701fe040d,1964
53e997e8b7602d9701fe040e,2009
53e997e8b7602d9701fe040f,2011
53e997e8b7602d9701fe0410,2005
53e997e8b7602d9701fe0750,2008
53e997e8b7602d9701fe0751,2005
53e997e8b7602d9701fe0752,2006
53e997e8b7602d9701fe0755,1995
53e997e8b7602d9701fe0436,2011
53e997e8b7602d9701fe0769,2007
53e997e8b7602d9701fe076a,1976
53e997e8b7602d9701fe047e,2009
53e997e8b7602d9701fe0486,1986
53e997e8b7602d9701fe07c5,2008
53e997e8b7602d9701fe07c6,2006
53e997e8b7602d9701fe0491,2005
53e997e8b7602d9701fe0493,2006
53e997e8b7602d9701fe07cf,2000
53e997e8b7602d9701fe0494,2007
53e997e8b7602d9701fe07d0,2011
53e997e8b7602d9701fe0496,2008
53e997e8b7602d9701fe0497,2011
53e997e8b7602d9701fe0498,2004
53e997e8b7602d9701fe0499,2010
53e997e8b7602d9701fe080c,2005
53e997e8b7602d9701fe080e,2010
53e997e8b7602d9701fe080f,2013
53e997e8b7602d9701fe0810,2001
53e997e8b7602d9701fe04ca,2001
53e997e8b7602d9701fe04cc,2012
53e997e8b7602d9701fe04cd,2011
53e997e8b7602d9701fe0814,2008
53e997e8b7602d9701fe0984,2004
53e997e8b7602d9701fe098a,1985
53e997e8b7602d9701fe053d,1998
53e997e8b7602d9701fe053e,2002
53e997e8b7602d9701fe053f,2000
53e997e8b7602d9701fe0541,2013
53e997e8b7602d9701fe0542,2017
53e997e8b7602d9701fe09b2,2006
53e997e8b7602d9701fe0546,2009
53e997e8b7602d9701fe0867,2010
53e997e8b7602d9701fe09c7,2009
53e997e8b7602d9701fe09c8,2013
53e997e8b7602d9701fe09c9,2009
53e997e8b7602d9701fe09ca,2009
53e997e8b7602d9701fe08a0,2010
53e997e8b7602d9701fe0594,2013
53e997e8b7602d9701fe09ed,2012
53e997e8b7602d9701fe09ee,2002
53e997e8b7602d9701fe09f3,2004
53e997e8b7602d9701fe08b4,1997
53e997e8b7602d9701fe0a0d,2002
53e997e8b7602d9701fe0a0f,2013
53e997e8b7602d9701fe08dd,2005
53e997e8b7602d9701fe0904,2005
53e997e8b7602d9701fe0a33,2004
53e997e8b7602d9701fe0a34,2006
53e997e8b7602d9701fe0a35,2008
53e997e8b7602d9701fe0a37,1982
53e997e8b7602d9701fe090b,2013
53e997e8b7602d9701fe090c,2011
53e997e8b7602d9701fe0a3c,2005
53e997e8b7602d9701fe0a3d,2012
53e997e8b7602d9701fe0a4a,1985
53e997e8b7602d9701fe0a4d,1995
53e997e8b7602d9701fe092c,2011
53e997e8b7602d9701fe092d,2010
53e997e8b7602d9701fe0938,1999
53e997e8b7602d9701fe0939,2007
53e997e8b7602d9701fe093f,1996
53e997e8b7602d9701fe0940,2005
53e997e8b7602d9701fe0a77,2000
53e997e8b7602d9701fe0a78,2010
53e997e8b7602d9701fe0a85,1978
53e997e8b7602d9701fe095c,2011
53e997e8b7602d9701fe0962,2011
53e997e8b7602d9701fe097d,2006
53e997e8b7602d9701fe0d73,2013
53e997e8b7602d9701fe0af4,2004
53e997e8b7602d9701fe0d9a,1992
53e997e8b7602d9701fe0d9b,2006
53e997e8b7602d9701fe0afe,2004
53e997e8b7602d9701fe0da2,2007
53e997e8b7602d9701fe0dae,1982
53e997e8b7602d9701fe0db8,2000
53e997e8b7602d9701fe0b15,2009
53e997e8b7602d9701fe0b17,2007
53e997e8b7602d9701fe0b29,1990
53e997e8b7602d9701fe0b2c,2011
53e997e8b7602d9701fe0b2d,2010
